fdc_id,NDB_number,fdc_id,data_type,description,food_category_id,publication_date
168679,13835,168679,sr_legacy_food,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",13,2019-04-01
168680,13838,168680,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019-04-01
168681,13839,168681,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",13,2019-04-01
168682,13840,168682,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,2019-04-01
168683,13845,168683,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,2019-04-01
168684,13846,168684,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,2019-04-01
168685,13847,168685,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, raw",13,2019-04-01
168686,13848,168686,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",13,2019-04-01
168687,13849,168687,sr_legacy_food,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",13,2019-04-01
168688,13854,168688,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",13,2019-04-01
168689,13855,168689,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,2019-04-01
168690,13856,168690,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, raw",13,2019-04-01
168691,13857,168691,sr_legacy_food,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,2019-04-01
168692,13862,168692,sr_legacy_food,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,2019-04-01
168693,13863,168693,sr_legacy_food,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,2019-04-01
168694,13864,168694,sr_legacy_food,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019-04-01
168695,13865,168695,sr_legacy_food,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",13,2019-04-01
168696,13870,168696,sr_legacy_food,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,2019-04-01
168697,13871,168697,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019-04-01
168698,13872,168698,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",13,2019-04-01
168699,13873,168699,sr_legacy_food,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,2019-04-01
168700,13874,168700,sr_legacy_food,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,2019-04-01
168701,13879,168701,sr_legacy_food,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019-04-01
168702,13880,168702,sr_legacy_food,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,2019-04-01
168703,13881,168703,sr_legacy_food,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,2019-04-01
168704,13882,168704,sr_legacy_food,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,2019-04-01
168705,13887,168705,sr_legacy_food,"Beef, round, tip round, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,2019-04-01
168706,13888,168706,sr_legacy_food,"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,2019-04-01
168707,13889,168707,sr_legacy_food,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",13,2019-04-01
168708,13890,168708,sr_legacy_food,"Beef, round, top round, separable lean only, trimmed to 1/8"" fat, choice, cooked, pan-fried",13,2019-04-01
168709,13895,168709,sr_legacy_food,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",13,2019-04-01
168710,13896,168710,sr_legacy_food,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",13,2019-04-01
168711,13897,168711,sr_legacy_food,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, pan-fried",13,2019-04-01
168712,13898,168712,sr_legacy_food,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,2019-04-01
168713,13899,168713,sr_legacy_food,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",13,2019-04-01
168714,13904,168714,sr_legacy_food,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,2019-04-01
168715,13905,168715,sr_legacy_food,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019-04-01
168716,13906,168716,sr_legacy_food,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",13,2019-04-01
168717,13907,168717,sr_legacy_food,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019-04-01
168718,13912,168718,sr_legacy_food,"Beef, short loin, top loin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",13,2019-04-01
168719,13913,168719,sr_legacy_food,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,2019-04-01
168720,13914,168720,sr_legacy_food,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",13,2019-04-01
168721,13915,168721,sr_legacy_food,"Beef, short loin, top loin, steak, separable lean and fat, trimmed to 1/8"" fat, prime, raw",13,2019-04-01
168722,13921,168722,sr_legacy_food,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",13,2019-04-01
168723,13922,168723,sr_legacy_food,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,2019-04-01
168724,13923,168724,sr_legacy_food,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",13,2019-04-01
168725,13924,168725,sr_legacy_food,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,2019-04-01
168726,13929,168726,sr_legacy_food,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",13,2019-04-01
168727,13930,168727,sr_legacy_food,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",13,2019-04-01
168728,13931,168728,sr_legacy_food,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",13,2019-04-01
168729,13932,168729,sr_legacy_food,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",13,2019-04-01
168730,13940,168730,sr_legacy_food,"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",13,2019-04-01
168731,13943,168731,sr_legacy_food,"Beef, shoulder steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,2019-04-01
168732,13946,168732,sr_legacy_food,"Beef, shoulder steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,2019-04-01
168733,13948,168733,sr_legacy_food,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,2019-04-01
168734,13954,168734,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",13,2019-04-01
168735,13955,168735,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13,2019-04-01
168736,13956,168736,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, raw",13,2019-04-01
168737,13957,168737,sr_legacy_food,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",13,2019-04-01
168738,13965,168738,sr_legacy_food,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, choice, cooked, broiled",13,2019-04-01
168739,13967,168739,sr_legacy_food,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, select, cooked, broiled",13,2019-04-01
168740,13968,168740,sr_legacy_food,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,2019-04-01
168741,13969,168741,sr_legacy_food,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,2019-04-01
168742,13974,168742,sr_legacy_food,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, select, raw",13,2019-04-01
168743,13975,168743,sr_legacy_food,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",13,2019-04-01
168744,13977,168744,sr_legacy_food,"Beef, plate, inside skirt steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",13,2019-04-01
168745,13979,168745,sr_legacy_food,"Beef, plate, outside skirt steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",13,2019-04-01
168746,14003,168746,sr_legacy_food,"Alcoholic beverage, beer, regular, all",14,2019-04-01
168747,14004,168747,sr_legacy_food,"Alcoholic beverage, beer, regular, BUDWEISER",14,2019-04-01
168748,14005,168748,sr_legacy_food,"Alcoholic beverage, beer, light, BUDWEISER SELECT",14,2019-04-01
168749,14006,168749,sr_legacy_food,"Alcoholic beverage, beer, light",14,2019-04-01
168750,14015,168750,sr_legacy_food,"Alcoholic beverage, pina colada, canned",14,2019-04-01
168751,14016,168751,sr_legacy_food,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",14,2019-04-01
168752,14017,168752,sr_legacy_food,"Alcoholic beverage, pina colada, prepared-from-recipe",14,2019-04-01
168753,14019,168753,sr_legacy_food,"Alcoholic beverage, tequila sunrise, canned",14,2019-04-01
168754,19132,168754,sr_legacy_food,"Candies, milk chocolate, with almonds",19,2019-04-01
168755,19134,168755,sr_legacy_food,"Candies, milk chocolate, with rice cereal",19,2019-04-01
168756,19135,168756,sr_legacy_food,"Candies, MARS SNACKFOOD US, MILKY WAY Bar",19,2019-04-01
168757,19136,168757,sr_legacy_food,"Candies, HERSHEY'S SKOR Toffee Bar",19,2019-04-01
168758,19137,168758,sr_legacy_food,"Toppings, strawberry",19,2019-04-01
168759,19142,168759,sr_legacy_food,"Candies, MOUNDS Candy Bar",19,2019-04-01
168760,19143,168760,sr_legacy_food,"Candies, MR. GOODBAR Chocolate Bar",19,2019-04-01
168761,19144,168761,sr_legacy_food,"Candies, NESTLE, 100 GRAND Bar",19,2019-04-01
168762,19145,168762,sr_legacy_food,"Candies, NESTLE, CRUNCH Bar and Dessert Topping",19,2019-04-01
168763,19150,168763,sr_legacy_food,"Candies, REESE'S Peanut Butter Cups",19,2019-04-01
168764,19151,168764,sr_legacy_food,"Candies, REESE'S PIECES Candy",19,2019-04-01
168765,19152,168765,sr_legacy_food,"Candies, ROLO Caramels in Milk Chocolate",19,2019-04-01
168766,19153,168766,sr_legacy_food,"Candies, NESTLE, AFTER EIGHT Mints",19,2019-04-01
168767,19159,168767,sr_legacy_food,"Candies, MARS SNACKFOOD US, 3 MUSKETEERS Bar",19,2019-04-01
168768,19160,168768,sr_legacy_food,"Candies, MARS SNACKFOOD US, TWIX Caramel Cookie Bars",19,2019-04-01
168769,19161,168769,sr_legacy_food,"Candies, MARS SNACKFOOD US, TWIX Peanut Butter Cookie Bars",19,2019-04-01
168770,19162,168770,sr_legacy_food,"Candies, WHATCHAMACALLIT Candy Bar",19,2019-04-01
168771,19163,168771,sr_legacy_food,Chewing gum,19,2019-04-01
168772,19169,168772,sr_legacy_food,"Egg custards, dry mix",19,2019-04-01
168773,19170,168773,sr_legacy_food,"Egg custards, dry mix, prepared with whole milk",19,2019-04-01
168774,19171,168774,sr_legacy_food,"Cocoa, dry powder, unsweetened, HERSHEY'S European Style Cocoa",19,2019-04-01
168775,19172,168775,sr_legacy_food,"Gelatin desserts, dry mix",19,2019-04-01
168776,19181,168776,sr_legacy_food,"Candies, YORK BITES",19,2019-04-01
168777,19182,168777,sr_legacy_food,"Desserts, mousse, chocolate, prepared-from-recipe",19,2019-04-01
168778,19183,168778,sr_legacy_food,"Puddings, chocolate, ready-to-eat",19,2019-04-01
168779,19184,168779,sr_legacy_food,"Puddings, chocolate, dry mix, instant",19,2019-04-01
168780,19190,168780,sr_legacy_food,"Puddings, chocolate, dry mix, regular, prepared with 2% milk",19,2019-04-01
168781,19191,168781,sr_legacy_food,"Puddings, coconut cream, dry mix, instant, prepared with 2% milk",19,2019-04-01
168782,19193,168782,sr_legacy_food,"Puddings, rice, ready-to-eat",19,2019-04-01
168783,19194,168783,sr_legacy_food,"Puddings, rice, dry mix",19,2019-04-01
168784,19202,168784,sr_legacy_food,"Puddings, vanilla, dry mix, instant",19,2019-04-01
168785,19203,168785,sr_legacy_food,"Puddings, vanilla, dry mix, instant, prepared with whole milk",19,2019-04-01
168786,19204,168786,sr_legacy_food,"Puddings, lemon, dry mix, instant, prepared with 2% milk",19,2019-04-01
168787,19205,168787,sr_legacy_food,"Egg custards, dry mix, prepared with 2% milk",19,2019-04-01
168788,19212,168788,sr_legacy_food,"Puddings, vanilla, dry mix, regular, prepared with 2% milk",19,2019-04-01
168789,19213,168789,sr_legacy_food,"Rennin, chocolate, dry mix, prepared with 2% milk",19,2019-04-01
168790,19214,168790,sr_legacy_food,"Rennin, vanilla, dry mix, prepared with 2% milk",19,2019-04-01
168791,19216,168791,sr_legacy_food,"Candies, praline, prepared-from-recipe",19,2019-04-01
168792,19222,168792,sr_legacy_food,"Desserts, rennin, vanilla, dry mix",19,2019-04-01
168793,19223,168793,sr_legacy_food,"Rennin, vanilla, dry mix, prepared with whole milk",19,2019-04-01
168794,19225,168794,sr_legacy_food,"Desserts, rennin, tablets, unsweetened",19,2019-04-01
168795,19226,168795,sr_legacy_food,"Frostings, chocolate, creamy, ready-to-eat",19,2019-04-01
168796,19232,168796,sr_legacy_food,"Flan, caramel custard, dry mix, prepared with whole milk",19,2019-04-01
168797,19233,168797,sr_legacy_food,"Puddings, vanilla, ready-to-eat, fat free",19,2019-04-01
168798,19234,168798,sr_legacy_food,"Puddings, tapioca, ready-to-eat, fat free",19,2019-04-01
168799,19235,168799,sr_legacy_food,"Puddings, chocolate, ready-to-eat, fat free",19,2019-04-01
168800,19241,168800,sr_legacy_food,"Frostings, chocolate, creamy, dry mix, prepared with butter",19,2019-04-01
168801,19243,168801,sr_legacy_food,"Candies, HEATH BITES",19,2019-04-01
168802,19244,168802,sr_legacy_food,"Frostings, vanilla, creamy, dry mix",19,2019-04-01
168803,19246,168803,sr_legacy_food,"Frostings, white, fluffy, dry mix",19,2019-04-01
168804,19254,168804,sr_legacy_food,"Candies, MARS SNACKFOOD US, DOVE Milk Chocolate",19,2019-04-01
168805,19255,168805,sr_legacy_food,"Candies, MARS SNACKFOOD US, DOVE Dark Chocolate",19,2019-04-01
168806,19256,168806,sr_legacy_food,"Candies, MARS SNACKFOOD US, MILKY WAY Caramels, milk chocolate covered",19,2019-04-01
168807,19258,168807,sr_legacy_food,"Candies, MARS SNACKFOOD US, MILKY WAY Caramels. dark chocolate covered",19,2019-04-01
168808,19269,168808,sr_legacy_food,"Snacks, GENERAL MILLS, BETTY CROCKER Fruit Roll Ups, berry flavored, with vitamin C",23,2019-04-01
168809,19270,168809,sr_legacy_food,"Ice creams, chocolate",19,2019-04-01
168810,19271,168810,sr_legacy_food,"Ice creams, strawberry",19,2019-04-01
168811,19272,168811,sr_legacy_food,"Snacks, FARLEY CANDY, FARLEY Fruit Snacks, with vitamins A, C, and E",23,2019-04-01
168812,19281,168812,sr_legacy_food,"Frozen novelties, ice type, italian, restaurant-prepared",19,2019-04-01
168813,19283,168813,sr_legacy_food,"Frozen novelties, ice type, pop",19,2019-04-01
168814,19292,168814,sr_legacy_food,"Candies, MARS SNACKFOOD US, M&M's Crispy Chocolate Candies",19,2019-04-01
168815,19293,168815,sr_legacy_food,"Frozen yogurts, vanilla, soft-serve",19,2019-04-01
168816,19294,168816,sr_legacy_food,"Fruit butters, apple",19,2019-04-01
168817,19301,168817,sr_legacy_food,"Candies, fudge, chocolate marshmallow, with nuts, prepared-by-recipe",19,2019-04-01
168818,19302,168818,sr_legacy_food,"Candies, MARS SNACKFOOD US, SNICKERS Almond bar",19,2019-04-01
168819,19303,168819,sr_legacy_food,"Marmalade, orange",19,2019-04-01
168820,19304,168820,sr_legacy_food,Molasses,19,2019-04-01
168821,19310,168821,sr_legacy_food,"Pectin, unsweetened, dry mix",19,2019-04-01
168822,19312,168822,sr_legacy_food,"Pie fillings, apple, canned",19,2019-04-01
